order_id,order_date,year,quarter,month,month_name,region,country,category,subcategory,customer_segment,quantity,unit_price,revenue,cost,profit,profit_margin
ORD-000195,2022-01-23,2022,1,1,January,Europe,Spain,Office Supplies,Binders,Consumer,10,67.92,679.2,570.53,108.67,15.9997
ORD-000196,2022-01-23,2022,1,1,January,Europe,Netherlands,Office Supplies,Binders,Consumer,5,20.81,104.05,81.97,22.08,21.2206
ORD-000197,2022-01-23,2022,1,1,January,North America,Mexico,Clothing,Bottoms,Corporate,3,48.84,146.52,105.37,41.15,28.0849
ORD-000198,2022-01-23,2022,1,1,January,Asia Pacific,South Korea,Electronics,Accessories,Corporate,10,49.82,498.2,401.72,96.48,19.3657
ORD-000199,2022-01-23,2022,1,1,January,North America,Canada,Office Supplies,Technology,Home Office,5,123.29,616.45,439.9,176.55,28.6398
ORD-000200,2022-01-23,2022,1,1,January,Europe,France,Office Supplies,Paper & Pens,Consumer,1,29.09,29.09,24.56,4.53,15.5724
ORD-000201,2022-01-24,2022,1,1,January,North America,United States,Furniture,Desks,Corporate,7,1017.24,7120.68,5696.29,1424.39,20.0036
ORD-000202,2022-01-24,2022,1,1,January,North America,United States,Office Supplies,Paper & Pens,Corporate,4,33.24,132.96,110.85,22.11,16.6291
ORD-000203,2022-01-24,2022,1,1,January,Asia Pacific,Japan,Clothing,Tops,Consumer,10,52.95,529.5,400.14,129.36,24.4306
ORD-000204,2022-01-24,2022,1,1,January,Europe,Spain,Electronics,Smartphones,Home Office,9,531.96,4787.64,3634.49,1153.15,24.086
ORD-000205,2022-01-24,2022,1,1,January,North America,United States,Electronics,Smartphones,Consumer,8,442.25,3538.0,2796.53,741.47,20.9573
ORD-000206,2022-01-24,2022,1,1,January,Latin America,Chile,Office Supplies,Binders,Corporate,2,49.84,99.68,71.41,28.27,28.3608
ORD-000207,2022-01-24,2022,1,1,January,Europe,Netherlands,Furniture,Desks,Home Office,9,679.42,6114.78,4430.03,1684.75,27.5521
ORD-000208,2022-01-24,2022,1,1,January,North America,Mexico,Electronics,Smartphones,Corporate,4,537.87,2151.48,1542.92,608.56,28.2856
ORD-000209,2022-01-25,2022,1,1,January,Asia Pacific,Australia,Clothing,Tops,Consumer,2,92.61,185.22,142.66,42.56,22.9781
ORD-000210,2022-01-25,2022,1,1,January,Asia Pacific,India,Office Supplies,Paper & Pens,Home Office,6,38.8,232.8,165.76,67.04,28.7973
ORD-000211,2022-01-25,2022,1,1,January,North America,United States,Office Supplies,Paper & Pens,Consumer,1,14.33,14.33,10.32,4.01,27.9833
ORD-000212,2022-01-25,2022,1,1,January,Asia Pacific,China,Furniture,Desks,Consumer,8,185.95,1487.6,1183.81,303.79,20.4215
ORD-000213,2022-01-25,2022,1,1,January,Europe,United Kingdom,Electronics,Laptops,Home Office,9,1961.55,17653.95,13493.91,4160.04,23.5644
ORD-000214,2022-01-25,2022,1,1,January,North America,Canada,Electronics,Smartphones,Corporate,6,758.33,4549.98,3311.33,1238.65,27.2232
ORD-000215,2022-01-25,2022,1,1,January,North America,United States,Furniture,Chairs,Corporate,4,237.15,948.6,779.94,168.66,17.7799
ORD-000216,2022-01-26,2022,1,1,January,North America,Canada,Electronics,Laptops,Consumer,10,892.75,8927.5,6840.8,2086.7,23.3738
ORD-000217,2022-01-26,2022,1,1,January,Europe,Italy,Clothing,Tops,Home Office,9,134.13,1207.17,1015.64,191.53,15.866
ORD-000218,2022-01-26,2022,1,1,January,Asia Pacific,Singapore,Furniture,Chairs,Corporate,10,478.86,4788.6,3834.81,953.79,19.9179
ORD-000219,2022-01-26,2022,1,1,January,Europe,Netherlands,Office Supplies,Binders,Consumer,9,34.77,312.93,223.55,89.38,28.5623
ORD-000220,2022-01-26,2022,1,1,January,North America,United States,Electronics,Smartphones,Consumer,5,487.83,2439.15,1996.46,442.69,18.1494
ORD-000221,2022-01-26,2022,1,1,January,Europe,Italy,Furniture,Storage,Consumer,5,146.76,733.8,598.24,135.56,18.4737
ORD-000222,2022-01-26,2022,1,1,January,North America,Canada,Office Supplies,Technology,Corporate,6,77.35,464.1,333.16,130.94,28.2137
ORD-000223,2022-01-26,2022,1,1,January,North America,Mexico,Office Supplies,Technology,Consumer,6,142.82,856.92,668.55,188.37,21.9822
ORD-000224,2022-01-26,2022,1,1,January,Europe,Italy,Furniture,Desks,Consumer,4,696.52,2786.08,2136.34,649.74,23.3209
ORD-000225,2022-01-26,2022,1,1,January,Europe,Netherlands,Clothing,Outerwear,Corporate,3,368.11,1104.33,833.17,271.16,24.5543
ORD-000226,2022-01-27,2022,1,1,January,Latin America,Brazil,Office Supplies,Binders,Consumer,8,39.32,314.56,249.19,65.37,20.7814
ORD-000227,2022-01-27,2022,1,1,January,North America,United States,Electronics,Smartphones,Consumer,6,461.32,2767.92,2047.64,720.28,26.0224
ORD-000228,2022-01-27,2022,1,1,January,Europe,Spain,Electronics,Laptops,Corporate,9,2015.16,18136.44,13878.24,4258.2,23.4787
ORD-000229,2022-01-27,2022,1,1,January,Asia Pacific,China,Office Supplies,Technology,Corporate,9,114.69,1032.21,755.97,276.24,26.762
ORD-000230,2022-01-27,2022,1,1,January,Asia Pacific,Australia,Office Supplies,Paper & Pens,Consumer,3,17.08,51.24,40.51,10.73,20.9407
ORD-000231,2022-01-27,2022,1,1,January,Europe,Germany,Electronics,Laptops,Corporate,4,1520.19,6080.76,4959.14,1121.62,18.4454
ORD-000232,2022-01-27,2022,1,1,January,North America,Mexico,Electronics,Smartphones,Consumer,9,812.38,7311.42,5743.74,1567.68,21.4415
ORD-000233,2022-01-27,2022,1,1,January,North America,United States,Office Supplies,Binders,Corporate,9,12.9,116.1,85.09,31.01,26.7097
ORD-000234,2022-01-27,2022,1,1,January,Asia Pacific,Australia,Clothing,Outerwear,Corporate,1,129.81,129.81,98.24,31.57,24.3202
ORD-000235,2022-01-28,2022,1,1,January,Europe,Germany,Clothing,Outerwear,Corporate,6,391.32,2347.92,1869.22,478.7,20.3883
ORD-000236,2022-01-28,2022,1,1,January,Europe,Spain,Clothing,Tops,Corporate,4,24.1,96.4,69.49,26.91,27.9149
ORD-000237,2022-01-28,2022,1,1,January,Asia Pacific,Singapore,Office Supplies,Technology,Home Office,2,166.82,333.64,239.22,94.42,28.3
ORD-000238,2022-01-28,2022,1,1,January,North America,United States,Furniture,Chairs,Consumer,1,178.4,178.4,136.44,41.96,23.5202
ORD-000239,2022-01-28,2022,1,1,January,Asia Pacific,South Korea,Furniture,Storage,Home Office,2,92.41,184.82,148.73,36.09,19.5271
ORD-000240,2022-01-28,2022,1,1,January,North America,Canada,Office Supplies,Paper & Pens,Home Office,5,31.86,159.3,133.31,25.99,16.3151
ORD-000241,2022-01-28,2022,1,1,January,Latin America,Argentina,Office Supplies,Technology,Consumer,5,189.49,947.45,710.88,236.57,24.9691
ORD-000242,2022-01-28,2022,1,1,January,Europe,Germany,Electronics,Laptops,Consumer,8,1415.8,11326.4,8495.99,2830.41,24.9895
ORD-000243,2022-01-28,2022,1,1,January,Asia Pacific,India,Furniture,Chairs,Consumer,2,616.37,1232.74,863.71,369.03,29.9358
ORD-000244,2022-01-28,2022,1,1,January,Latin America,Peru,Clothing,Bottoms,Corporate,10,169.85,1698.5,1411.28,287.22,16.9102
ORD-000245,2022-01-28,2022,1,1,January,North America,United States,Electronics,Laptops,Home Office,1,1750.48,1750.48,1405.52,344.96,19.7066
ORD-000246,2022-01-28,2022,1,1,January,Europe,France,Furniture,Desks,Home Office,5,536.22,2681.1,2001.0,680.1,25.3665
ORD-000247,2022-01-29,2022,1,1,January,Europe,Germany,Electronics,Laptops,Consumer,3,506.85,1520.55,1272.58,247.97,16.3079
ORD-000248,2022-01-29,2022,1,1,January,Europe,Spain,Office Supplies,Technology,Consumer,3,244.42,733.26,556.91,176.35,24.0501
ORD-000249,2022-01-29,2022,1,1,January,Asia Pacific,Australia,Furniture,Chairs,Consumer,8,99.02,792.16,670.46,121.7,15.3631
ORD-000250,2022-01-29,2022,1,1,January,Europe,United Kingdom,Electronics,Accessories,Consumer,10,83.59,835.9,636.84,199.06,23.8139
ORD-000251,2022-01-29,2022,1,1,January,North America,United States,Clothing,Outerwear,Home Office,7,141.58,991.06,786.16,204.9,20.6748
ORD-000252,2022-01-29,2022,1,1,January,North America,Canada,Office Supplies,Binders,Corporate,8,39.76,318.08,256.08,62.0,19.492
ORD-000253,2022-01-29,2022,1,1,January,Asia Pacific,India,Furniture,Desks,Consumer,5,1244.96,6224.8,5071.98,1152.82,18.5198
ORD-000254,2022-01-29,2022,1,1,January,Europe,Netherlands,Clothing,Bottoms,Consumer,6,128.91,773.46,554.36,219.1,28.3273
ORD-000255,2022-01-29,2022,1,1,January,Europe,United Kingdom,Office Supplies,Technology,Home Office,9,156.24,1406.16,1043.23,362.93,25.81
ORD-000256,2022-01-30,2022,1,1,January,Europe,Spain,Electronics,Accessories,Consumer,9,191.97,1727.73,1220.3,507.43,29.3698
ORD-000257,2022-01-30,2022,1,1,January,Asia Pacific,Singapore,Furniture,Chairs,Consumer,5,274.04,1370.2,1105.03,265.17,19.3526
ORD-000258,2022-01-30,2022,1,1,January,North America,United States,Office Supplies,Binders,Consumer,5,15.36,76.8,62.58,14.22,18.5156
ORD-000259,2022-01-30,2022,1,1,January,Asia Pacific,China,Electronics,Accessories,Consumer,10,54.27,542.7,430.26,112.44,20.7186
ORD-000260,2022-01-30,2022,1,1,January,North America,Mexico,Furniture,Desks,Consumer,2,851.77,1703.54,1242.32,461.22,27.0742
ORD-000261,2022-01-30,2022,1,1,January,Europe,United Kingdom,Electronics,Laptops,Corporate,6,1347.94,8087.64,6265.01,1822.63,22.536
ORD-000262,2022-01-30,2022,1,1,January,Asia Pacific,Singapore,Office Supplies,Binders,Consumer,9,68.45,616.05,481.65,134.4,21.8164
ORD-000263,2022-01-30,2022,1,1,January,North America,Canada,Furniture,Storage,Corporate,7,439.51,3076.57,2484.09,592.48,19.2578
ORD-000264,2022-01-30,2022,1,1,January,North America,Canada,Electronics,Laptops,Home Office,9,1763.6,15872.4,11741.8,4130.6,26.0238
ORD-000265,2022-01-30,2022,1,1,January,North America,Canada,Electronics,Accessories,Consumer,8,152.94,1223.52,1020.58,202.94,16.5866
ORD-000266,2022-01-30,2022,1,1,January,Europe,Germany,Clothing,Outerwear,Consumer,7,233.38,1633.66,1192.26,441.4,27.0191
ORD-000267,2022-01-31,2022,1,1,January,Latin America,Brazil,Electronics,Smartphones,Corporate,7,900.45,6303.15,5120.9,1182.25,18.7565
ORD-000268,2022-01-31,2022,1,1,January,North America,Mexico,Office Supplies,Technology,Corporate,1,131.32,131.32,109.96,21.36,16.2656
ORD-000269,2022-02-01,2022,1,2,February,Asia Pacific,Japan,Clothing,Tops,Corporate,10,114.52,1145.2,963.73,181.47,15.8461
ORD-000270,2022-02-01,2022,1,2,February,Europe,Netherlands,Office Supplies,Paper & Pens,Consumer,6,35.26,211.56,165.31,46.25,21.8614
ORD-000271,2022-02-01,2022,1,2,February,North America,Mexico,Clothing,Bottoms,Corporate,5,57.42,287.1,228.73,58.37,20.3309
ORD-000272,2022-02-01,2022,1,2,February,North America,Mexico,Electronics,Smartphones,Consumer,4,1163.65,4654.6,3407.15,1247.45,26.8004
ORD-000273,2022-02-01,2022,1,2,February,North America,United States,Office Supplies,Paper & Pens,Corporate,9,26.02,234.18,180.32,53.86,22.9994
ORD-000274,2022-02-01,2022,1,2,February,North America,Mexico,Furniture,Storage,Consumer,6,344.55,2067.3,1754.77,312.53,15.1178
ORD-000275,2022-02-02,2022,1,2,February,Latin America,Brazil,Furniture,Chairs,Consumer,5,497.49,2487.45,1856.93,630.52,25.348
ORD-000276,2022-02-02,2022,1,2,February,Europe,Spain,Clothing,Tops,Corporate,8,92.81,742.48,551.36,191.12,25.7408
ORD-000277,2022-02-02,2022,1,2,February,Europe,Germany,Electronics,Accessories,Home Office,8,24.02,192.16,146.93,45.23,23.5377
ORD-000278,2022-02-02,2022,1,2,February,North America,Mexico,Clothing,Bottoms,Corporate,3,132.79,398.37,313.25,85.12,21.3671
ORD-000279,2022-02-02,2022,1,2,February,North America,Mexico,Electronics,Laptops,Consumer,2,1283.88,2567.76,2131.76,436.0,16.9798
ORD-000280,2022-02-02,2022,1,2,February,Europe,Spain,Office Supplies,Paper & Pens,Consumer,3,46.56,139.68,101.44,38.24,27.3769
ORD-000281,2022-02-02,2022,1,2,February,Latin America,Brazil,Office Supplies,Technology,Home Office,4,50.26,201.04,150.75,50.29,25.0149
ORD-000282,2022-02-02,2022,1,2,February,Asia Pacific,Singapore,Office Supplies,Technology,Consumer,9,187.46,1687.14,1219.0,468.14,27.7475
ORD-000283,2022-02-02,2022,1,2,February,Latin America,Argentina,Office Supplies,Binders,Consumer,8,17.8,142.4,118.11,24.29,17.0576
ORD-000284,2022-02-02,2022,1,2,February,Asia Pacific,Australia,Clothing,Bottoms,Corporate,4,39.68,158.72,126.93,31.79,20.029
ORD-000285,2022-02-02,2022,1,2,February,Europe,United Kingdom,Electronics,Accessories,Consumer,3,16.28,48.84,40.66,8.18,16.7486
ORD-000286,2022-02-02,2022,1,2,February,Europe,France,Office Supplies,Binders,Corporate,5,38.23,191.15,152.8,38.35,20.0628
ORD-000287,2022-02-02,2022,1,2,February,Europe,Spain,Office Supplies,Technology,Consumer,8,122.06,976.48,741.76,234.72,24.0374
ORD-000288,2022-02-03,2022,1,2,February,North America,United States,Electronics,Smartphones,Consumer,5,783.64,3918.2,3246.97,671.23,17.1311
ORD-000289,2022-02-03,2022,1,2,February,Europe,Spain,Office Supplies,Binders,Corporate,9,69.73,627.57,477.49,150.08,23.9145
ORD-000290,2022-02-03,2022,1,2,February,Europe,United Kingdom,Furniture,Desks,Corporate,1,414.89,414.89,313.86,101.03,24.351
ORD-000291,2022-02-03,2022,1,2,February,Asia Pacific,Singapore,Office Supplies,Binders,Consumer,6,59.29,355.74,260.53,95.21,26.7639
ORD-000292,2022-02-03,2022,1,2,February,Asia Pacific,India,Electronics,Smartphones,Consumer,8,358.93,2871.44,2302.08,569.36,19.8284
ORD-000293,2022-02-03,2022,1,2,February,North America,Canada,Electronics,Laptops,Corporate,10,641.25,6412.5,4556.37,1856.13,28.9455
ORD-000294,2022-02-03,2022,1,2,February,North America,United States,Electronics,Smartphones,Corporate,8,616.42,4931.36,3993.14,938.22,19.0256
ORD-000295,2022-02-03,2022,1,2,February,Europe,United Kingdom,Office Supplies,Technology,Corporate,6,198.3,1189.8,1001.5,188.3,15.8262
ORD-000296,2022-02-03,2022,1,2,February,North America,Canada,Electronics,Laptops,Consumer,6,1992.81,11956.86,9367.11,2589.75,21.6591
ORD-000297,2022-02-03,2022,1,2,February,North America,Canada,Electronics,Accessories,Consumer,4,169.47,677.88,491.98,185.9,27.4237
ORD-000298,2022-02-04,2022,1,2,February,Europe,Germany,Office Supplies,Paper & Pens,Home Office,1,21.01,21.01,16.29,4.72,22.4655
ORD-000299,2022-02-04,2022,1,2,February,North America,Mexico,Office Supplies,Binders,Consumer,5,57.1,285.5,219.31,66.19,23.1839
ORD-000300,2022-02-04,2022,1,2,February,Europe,Italy,Office Supplies,Binders,Home Office,4,49.26,197.04,144.89,52.15,26.4667
ORD-000301,2022-02-04,2022,1,2,February,North America,Mexico,Furniture,Chairs,Corporate,6,753.16,4518.96,3751.02,767.94,16.9937
ORD-000302,2022-02-04,2022,1,2,February,Asia Pacific,China,Furniture,Chairs,Corporate,7,165.55,1158.85,950.38,208.47,17.9894
ORD-000303,2022-02-04,2022,1,2,February,North America,Canada,Office Supplies,Binders,Corporate,6,55.14,330.84,258.38,72.46,21.9018
ORD-000304,2022-02-04,2022,1,2,February,Europe,United Kingdom,Office Supplies,Binders,Corporate,8,52.07,416.56,348.21,68.35,16.4082
ORD-000305,2022-02-04,2022,1,2,February,North America,Mexico,Furniture,Storage,Consumer,6,218.72,1312.32,1011.89,300.43,22.893
ORD-000306,2022-02-04,2022,1,2,February,North America,Mexico,Office Supplies,Technology,Consumer,9,39.88,358.92,255.25,103.67,28.8839
ORD-000307,2022-02-04,2022,1,2,February,Asia Pacific,Singapore,Clothing,Tops,Corporate,8,33.98,271.84,210.64,61.2,22.5132
ORD-000308,2022-02-05,2022,1,2,February,Europe,Spain,Office Supplies,Paper & Pens,Consumer,4,28.55,114.2,86.52,27.68,24.2382
ORD-000309,2022-02-05,2022,1,2,February,Asia Pacific,China,Office Supplies,Paper & Pens,Consumer,9,26.28,236.52,184.12,52.4,22.1546
ORD-000310,2022-02-05,2022,1,2,February,North America,United States,Electronics,Laptops,Consumer,7,2364.2,16549.4,12863.59,3685.81,22.2716
ORD-000311,2022-02-05,2022,1,2,February,North America,United States,Clothing,Outerwear,Corporate,7,68.34,478.38,337.83,140.55,29.3804
ORD-000312,2022-02-05,2022,1,2,February,Asia Pacific,Singapore,Electronics,Smartphones,Consumer,9,1045.98,9413.82,6918.03,2495.79,26.512
ORD-000313,2022-02-05,2022,1,2,February,North America,Mexico,Office Supplies,Technology,Corporate,1,163.74,163.74,118.75,44.99,27.4765
ORD-000314,2022-02-05,2022,1,2,February,North America,Mexico,Electronics,Laptops,Consumer,8,2436.38,19491.04,14919.51,4571.53,23.4545
ORD-000315,2022-02-05,2022,1,2,February,North America,Canada,Electronics,Accessories,Corporate,4,141.85,567.4,428.27,139.13,24.5206
ORD-000316,2022-02-05,2022,1,2,February,Europe,United Kingdom,Electronics,Laptops,Consumer,8,1676.42,13411.36,10253.43,3157.93,23.5467
ORD-000317,2022-02-06,2022,1,2,February,Asia Pacific,Australia,Electronics,Accessories,Corporate,4,54.06,216.24,174.39,41.85,19.3535
ORD-000318,2022-02-06,2022,1,2,February,Europe,Germany,Office Supplies,Paper & Pens,Consumer,6,28.45,170.7,134.89,35.81,20.9783
ORD-000319,2022-02-06,2022,1,2,February,North America,Mexico,Furniture,Desks,Consumer,5,581.57,2907.85,2218.98,688.87,23.69
ORD-000320,2022-02-06,2022,1,2,February,North America,United States,Electronics,Laptops,Corporate,10,1859.12,18591.2,15339.15,3252.05,17.4924
ORD-000321,2022-02-06,2022,1,2,February,Europe,Italy,Office Supplies,Binders,Consumer,7,21.92,153.44,127.84,25.6,16.684
ORD-000322,2022-02-06,2022,1,2,February,Asia Pacific,Japan,Furniture,Chairs,Consumer,7,209.21,1464.47,1092.15,372.32,25.4235
ORD-000323,2022-02-06,2022,1,2,February,Asia Pacific,Australia,Office Supplies,Paper & Pens,Corporate,2,13.43,26.86,22.19,4.67,17.3864
ORD-000324,2022-02-07,2022,1,2,February,Europe,France,Clothing,Tops,Home Office,7,98.37,688.59,585.2,103.39,15.0147
ORD-000325,2022-02-07,2022,1,2,February,Europe,Germany,Electronics,Accessories,Home Office,4,99.01,396.04,294.76,101.28,25.5732
ORD-000326,2022-02-07,2022,1,2,February,Asia Pacific,Australia,Clothing,Tops,Consumer,10,24.07,240.7,194.61,46.09,19.1483
ORD-000327,2022-02-07,2022,1,2,February,North America,Canada,Office Supplies,Paper & Pens,Consumer,6,44.49,266.94,218.3,48.64,18.2213
ORD-000328,2022-02-07,2022,1,2,February,North America,Canada,Furniture,Desks,Consumer,2,355.16,710.32,597.29,113.03,15.9125
ORD-000329,2022-02-07,2022,1,2,February,North America,United States,Electronics,Accessories,Corporate,7,56.84,397.88,337.26,60.62,15.2357
ORD-000330,2022-02-07,2022,1,2,February,Asia Pacific,India,Office Supplies,Paper & Pens,Corporate,10,5.35,53.5,42.14,11.36,21.2336
ORD-000331,2022-02-08,2022,1,2,February,Europe,France,Furniture,Desks,Consumer,2,643.23,1286.46,1021.85,264.61,20.5688
ORD-000332,2022-02-08,2022,1,2,February,Europe,Netherlands,Office Supplies,Binders,Consumer,5,56.12,280.6,213.87,66.73,23.7812
ORD-000333,2022-02-08,2022,1,2,February,Europe,France,Furniture,Storage,Consumer,6,106.17,637.02,460.78,176.24,27.6663
ORD-000334,2022-02-08,2022,1,2,February,Europe,Spain,Furniture,Chairs,Home Office,7,607.84,4254.88,3233.44,1021.44,24.0063
ORD-000335,2022-02-08,2022,1,2,February,North America,United States,Electronics,Laptops,Consumer,4,1279.1,5116.4,3809.73,1306.67,25.5389
ORD-000336,2022-02-08,2022,1,2,February,Latin America,Chile,Clothing,Bottoms,Corporate,1,127.05,127.05,99.16,27.89,21.952
ORD-000337,2022-02-08,2022,1,2,February,Europe,Spain,Furniture,Storage,Consumer,4,267.89,1071.56,848.72,222.84,20.7958
ORD-000338,2022-02-08,2022,1,2,February,North America,Mexico,Furniture,Desks,Corporate,1,779.57,779.57,653.59,125.98,16.1602
ORD-000339,2022-02-08,2022,1,2,February,Asia Pacific,Singapore,Electronics,Laptops,Corporate,6,511.04,3066.24,2246.96,819.28,26.7194
ORD-000340,2022-02-08,2022,1,2,February,North America,Mexico,Clothing,Tops,Consumer,3,59.18,177.54,130.15,47.39,26.6926
ORD-000341,2022-02-08,2022,1,2,February,Europe,Germany,Electronics,Accessories,Home Office,10,112.6,1126.0,881.84,244.16,21.6838
ORD-000342,2022-02-08,2022,1,2,February,Asia Pacific,Singapore,Office Supplies,Technology,Corporate,5,296.02,1480.1,1242.2,237.9,16.0732
ORD-000343,2022-02-09,2022,1,2,February,North America,United States,Office Supplies,Technology,Consumer,3,120.56,361.68,278.24,83.44,23.0701
ORD-000344,2022-02-09,2022,1,2,February,North America,United States,Furniture,Storage,Home Office,7,64.32,450.24,330.51,119.73,26.5925
ORD-000345,2022-02-09,2022,1,2,February,Asia Pacific,South Korea,Clothing,Tops,Consumer,9,143.5,1291.5,1028.19,263.31,20.3879
ORD-000346,2022-02-09,2022,1,2,February,North America,United States,Furniture,Desks,Home Office,8,251.17,2009.36,1433.09,576.27,28.6793
ORD-000347,2022-02-09,2022,1,2,February,Europe,Spain,Electronics,Accessories,Home Office,10,67.87,678.7,539.45,139.25,20.5172
ORD-000348,2022-02-09,2022,1,2,February,North America,Mexico,Clothing,Outerwear,Home Office,6,92.46,554.76,428.88,125.88,22.6909
ORD-000349,2022-02-09,2022,1,2,February,Asia Pacific,China,Electronics,Accessories,Corporate,10,104.51,1045.1,813.44,231.66,22.1663
ORD-000350,2022-02-09,2022,1,2,February,Europe,United Kingdom,Office Supplies,Paper & Pens,Corporate,8,46.14,369.12,263.58,105.54,28.5923
